,Comentario,Texto limpio
111,Con diferentes secciones y temáticas.,secciones temáticas
112,"Las esculturas super bien hechas, unas no se parecen tanto 🤭, una agradable experiencia",esculturas super hechas parecen  agradable experiencia
113,Bastante recomendable y muy interactivo,recomendable interactivo
114,"Vale la pena visitar el museo. Cuenta con figuras tanto nacionales como extranjeras, políticos, deportistas, de la farándula, personajes infantiles y de terror. Las figuras están muy bien representadas.",vale pena visitar museo figuras nacionales extranjeras políticos deportistas farándula personajes infantiles terror figuras representadas
115,"Un excelente lugar para pasar un grandioso día con tu familia y amigos. Cuanta con muchas estatuas y diferentes áreas como actuación, política, arte, tecnología, casa del terror, área de niños, música, cine y deportes.",excelente pasar grandioso familia amigos estatuas áreas actuación política arte tecnología casa terror área niños música cine deportes
116,"Viajamos de los cabos a Cdmx teniamos que ir por ruta de museos y por.supuesto pasamos por este museo , hay que ir temprano pero en verdad muy grata experiencia",viajamos cabos cdmx teniamos ruta museos porsupuesto pasamos museo grata experiencia
117,Agradable lugar  aunque precios elevados,agradable precios elevados
118,"Sigue siendo tan agradable el visitarlo desde hace tantos años, excelentemente bien conservadas las instalaciones, variación en la exposición de algunos personajes y atención...los precios acordes a lo que se ofrece!!",agradable visitarlo tantos años excelentemente conservadas instalaciones variación exposición personajes atenciónlos precios acordes ofrece
119,Muy realistas,realistas
120,Excelente.....muchas figuras muy bien hechas......,excelentemuchas figuras hechas
121,"Muy interesante la exposición, fa impresión el realismo de las figuras",interesante exposición fa impresión realismo figuras
122,"Buen lugar para ir con la familia o amigos, recorrer todo el museo de cera te tardas un poco más de una hora, el precio es de 130 pesos por la entrada, muchas de las esculturas tienen mucho detalle, ya que son las más actuales, las de personajes que son antiguos son recreaciones que están bien, hay una tienda del propio museo, y afuera un área de botanas-comida.",familia amigos recorrer museo cera tardas hora precio pesos entrada esculturas detalle actuales personajes antiguos recreaciones tienda museo afuera área botanascomida
123,Si está bonito en el museo de cera,bonito museo cera
124,"Muy buenas exposiciones las que tienen en muestra, realmente son muy realistas y el precio de entrada es económico, una buena experiencia si se requiere pasar una tarde familiar, cuenta con baño sala de cine en 3D-4D y otras aventuras más",exposiciones muestra realmente realistas precio entrada económico experiencia requiere pasar familiar baño sala cine dd aventuras
125,"Muy buen lugar, está entretenido y en la sala principal varían algunas exposiciones, hay zona de terror y el atajo a zona de niños para los que no quieren entrar allí",entretenido sala principal varían exposiciones zona terror atajo zona niños quieren entrar
126,Esta chido aunque a mi no me gusta los de cera pero si esta chido aun lado esta el museo ripley y una actividad de viaje fantástico y la de 360 realidad virtual 415 por todo dos personas solo la fila del 360 si se me hizo pesada,chido gusta cera chido museo ripley actividad viaje fantástico realidad virtual personas fila pesada
127,"Super padre, muy recomendado para niños y adultos 😍",super padre recomendado niños adultos 
128,Me divertí muchísimo,divertí muchísimo
129,"Super padre , todas las salas muy bien acomodadas una excelente experiencia qué no se deben de perder.",super padre salas acomodadas excelente experiencia perder
130,"Vale la pena el costo. Tiene subterráneos con salas de miedo, bandas, presidentes etc. Está bien padre junto con el de Ripley. La dirección exacta es Londres #6",vale pena costo subterráneos salas miedo bandas presidentes etc padre ripley dirección exacta londres
131,"El recorrido es amplio y hay muchas cosas que ver, el lugar es muy limpio también.",recorrido amplio limpio
132,Super divertido y muy recomendable. Dos museos con muy buenas experiencias,super divertido recomendable museos experiencias
133,Excelente opcion para llevar a los niños en vacaciones...  se pasa un buen rato,excelente opcion niños vacaciones pasa rato
134,"Excelente lugar, las temáticas, de personajes de política, deportiva, de la historia están muy bien hechas y jajaja la temática de del terror jajaja la pase corriendo jajaja excelente  lugar, disfrútenlo  y a demás la compañía excelente gracias mi vida. !! Un gran día!! ❤",excelente temáticas personajes política deportiva historia hechas jajaja temática terror jajaja pase corriendo jajaja excelente disfrútenlo compañía excelente gracias vida 
135,He ído muchas veces y siempre lo actualizan y lo arreglan. ¡Siempre es divertido ir! ¡Me encanta que ahora se pueda uno tomar fotografías con las figuras!,ído actualizan arreglan divertido encanta tomar fotografías figuras
136,Es la primera vez que visito un museo de cera y la verdad ha sido una experiencia bastante agradable y divertida.,visito museo cera experiencia agradable divertida
137,"Muy interesante el lugar, la parte de terror es la mejor y la de animados. Hay figuras que no que no se parecen en lo absoluto al personaje. Deben mejorarlas. El lugar adecuado, buenas mediadas, buena ubicación.",interesante terror animados figuras parecen absoluto personaje mejorarlas adecuado mediadas ubicación
138,"Lugar de interés, las obras son llamativas y de  buena calidad. En general el servicio es bueno y el recorrido es eficiente. Vale la pena sacar el tiempo durante un viaje para conocer este museo y pasar un rato agradable. El precio y los horarios son adecuados.",interés obras llamativas calidad servicio recorrido eficiente vale pena sacar viaje museo pasar rato agradable precio horarios adecuados
139,"Increíble, un resto de personajes actuales, históricos, deportistas y el más grande de todos.... El Santo!",increíble resto personajes actuales históricos deportistas grande santo
140,"Muy bonitas las figuras, el recorrido en orden y limpieza, ambiente familiar. SOLO UNA OBSERVACIÓN: PARA MEJORAR: NECESITAN UNA BUENA ATENCION Y ACTITUD DE SERVICIO AL CLIENTE EN LA TIENDA DE SOUVENIRS.",bonitas figuras recorrido orden limpieza ambiente familiar observación mejorar necesitan atencion actitud servicio cliente tienda souvenirs
141,El museo es muy divertido. Es un sitio totalmente hecho para entretenerte y tomarte muchas fotos. Quizás sería más interesante si hubiera un poco de información sobre las personas que ahí están pero tampoco estoy seguro que sea el tipo de experiencia que el público busca.,museo divertido sitio totalmente entretenerte tomarte fotos interesante información personas seguro tipo experiencia público busca
142,Muy buen museo!,museo
143,"Un lugar súper entretenido, por una cuestión de tiempo sólo entramos al museo de cera pero puedes visitar hasta tres atracciones.",súper entretenido cuestión entramos museo cera puedes visitar atracciones
144,"Museo súper entretenido y divertido, desde los más pequeños hasta los más adultos, cuenta con muchos personajes y la calidad del trabajo, del parecido es impecable, ideal para tomarte muchas fotos y recordar a íconos de toda nuestra cultura, y además también se encuentra el Museo de Ripley que también es muy recomendable.",museo súper entretenido divertido pequeños adultos personajes calidad parecido impecable ideal tomarte fotos recordar íconos cultura museo ripley recomendable
145,"Hermoso museo, lo visité hace 20 años y ahora que lo vuelvo a visitar me sigue pareciendo extraordinario, muy recomendado para niños mayores de 10 años, sobre todo por la zona de terror, aunque sin problema si son peques la puedes ""brincar"", recuerden llevar credencial de estudiantes ya que hacen un buen descuento.",hermoso museo visité años vuelvo visitar pareciendo extraordinario recomendado niños mayores años zona terror problema peques puedes brincar recuerden credencial estudiantes descuento
146,Las exposiciones son muy interesantes y cada estatua es una obra de arte....,exposiciones interesantes estatua obra arte
147,"Un lugar q no puedes perderte, si vienes a la ciudad de México.",q puedes perderte vienes ciudad méxico
