,teatro_id,teatro_nombre,teatro_fecha_fundacion,teatro_adscripcion,teatro_calle_numero,teatro_colonia,teatro_cp,teatro_telefono1,pagina_web,email,gmaps_latitud,gmaps_longitud,estado_id,municipio_id,localidad_id,nom_ent,nom_mun,nom_loc,link_sic,fecha_mod
70,524,Teatro IMSS Saltillo,1961-01-01,Instituto Mexicano del Seguro Social (IMSS),Manuel Doblado s/n esq. Luis Gutiérrez,Zona Centro,25000,(844) 412 82 33,,raul.saldana@imss.gob.mx,25.4182,-101.00852,5,30,1,Coahuila de Zaragoza,Saltillo,Saltillo,http://sic.gob.mx/ficha.php?table=teatro&table_id=524,2017-01-02T12:05:38-06:00
71,200,Concha Acústica de la Casa del Artesano,1987-01-01,Instituto Coahuilense de Cultura,Miguel Hidalgo Sur  359,Centro,25000,(844) 414 39 58,,(844) 414 39 58,25.41916,-101.00081,5,30,1,Coahuila de Zaragoza,Saltillo,Saltillo,http://sic.gob.mx/ficha.php?table=teatro&table_id=200,2017-01-09T11:28:04-06:00
72,548,Teatro de la Ciudad Fernando Soler,1979-03-26,Secretaría de Cultura del Estado de Coahuila de Zaragoza,Xicoténcatl esq. Blvd. Francisco Coss s/n,Zona Centro,25000,(844) 412 82 67,http://www.misaltillo.com/teatro_fernando_soler/teatro_fernando_soler.htm,teatrofernandosoler@gmail.com,25.4337,-101.0,5,30,1,Coahuila de Zaragoza,Saltillo,Saltillo,http://sic.gob.mx/ficha.php?table=teatro&table_id=548,2016-09-08T15:28:02-05:00
73,277,Teatro Isauro Martínez,1930-03-07,"Patronato del Teatro Isauro Martínez, A.C.",Galeana 73 Sur esq. Matamoros,Centro,27000,(871) 192 08 39 y 40,http://teatroisauromartinez.com.mx/,teatroisauromartinez@yahoo.com.mx; claudia_maynez06@yahoo.com.mx,25.5405,-103.45249,5,35,1,Coahuila de Zaragoza,Torreón,Torreón,http://sic.gob.mx/ficha.php?table=teatro&table_id=277,2016-09-22T12:36:47-05:00
74,890,Teatro Salvador Novo,1000-01-01,Gobierno del Estado de Coahuila/Secretaría de Cultura,Prol. Colón esq. Galeana),Col. Nueva Aurora,27000,,,,25.53027,-103.45314,5,35,1,Coahuila de Zaragoza,Torreón,Torreón,http://sic.gob.mx/ficha.php?table=teatro&table_id=890,2020-09-24T09:21:53-05:00
75,503,Teatro Nazas ,2004-10-02,"Patronato del Teatro Nazas, A.C.",Cepeda 155 Sur,Centro,27000,(871) 712 47 56,http://www.teatronazas.com.mx,morebarrett2@gmail.com; teatronazasdireccion@gmail.com,25.53997,-103.46193,5,35,1,Coahuila de Zaragoza,Torreón,Torreón,http://sic.gob.mx/ficha.php?table=teatro&table_id=503,2016-07-20T11:59:23-05:00
76,140,Teatro de Cámara Remigio Valdés Gómez,2004-02-04,Universidad Autónoma de Coahuila,Blvd. Revolución 590 Ote,Centro,27000,(871) 729 32 17,,difusionuacut@hotmail.com,25.53551,-103.44355,5,35,1,Coahuila de Zaragoza,Torreón,Torreón,http://sic.gob.mx/ficha.php?table=teatro&table_id=140,2016-12-30T13:14:46-06:00
77,950,Plan B. Estudio-Teatro,2015-05-27,,González Ortega 30 Nte.,Centro,27000,871 149 7682,,alamsarmiento27@gmail.com,25.54145,-103.44631,5,35,1,Coahuila de Zaragoza,Torreón,Torreón,http://sic.gob.mx/ficha.php?table=teatro&table_id=950,2020-05-14T10:47:51-05:00
78,279,Teatro Alfonso Garibay,1957-11-07,"Patronato del Teatro Isauro Martínez, A.C.",Av. Nicolás Bravo 245 Pte. entre Galeana y Jiménez,Centro,27000,(871) 192 08 37,,monicac123@hotmail.com,25.54524,-103.452,5,35,1,Coahuila de Zaragoza,Torreón,Torreón,http://sic.gob.mx/ficha.php?table=teatro&table_id=279,2017-01-02T13:05:35-06:00
79,948,Foro Pablo Silva García,2008-05-23,Universidad de Colima,Gabino Barrera 420 esq. Manuel Gallardo,Col. Colima Centro,28000, (312) 316 11 77,http://ww.ucol.mx/arteycultura/detalleRecinto.php?&nombre=Foro-Pablo-Silva-Garc%EDa&id=112,culturales@ucol.mx,19.24907,-103.72188,6,2,1,Colima,Colima,Colima,http://sic.gob.mx/ficha.php?table=teatro&table_id=948,2019-05-14T06:12:10-05:00
80,10,Teatro al Aire Libre de la Piedra Lisa,2009-01-01,"Ayuntamiento de Colima/Complejo Recreativo, Cultural y Deportivo Piedra Lisa",Calz. Galván s/n,Centro,28000,,,,19.24044,-103.71524,6,2,1,Colima,Colima,Colima,http://sic.gob.mx/ficha.php?table=teatro&table_id=10,2021-09-08T09:54:58-05:00
81,808,Teatro al aire libre Silverio Palacios,2008-06-01,Secretaría de Cultura del Estado de Colima,"Degollado y 20 de Noviembre, Parque Regional Metropolitano",Centro,28000,(312) 314 16 76,,,19.23806,-103.73412,6,2,1,Colima,Colima,Colima,http://sic.gob.mx/ficha.php?table=teatro&table_id=808,2017-02-22T11:12:24-06:00
82,272,Foro al Aire Libre del Parque Griselda Álvarez,1985-11-01,Gobierno del Estado de Colima,Av. 20 de Noviembre esq. Belisario Domínguez,Centro,28070,(331) 312 38 98,,,19.23289,-103.72795,6,2,1,Colima,Colima,Colima,http://sic.gob.mx/ficha.php?table=teatro&table_id=272,2017-01-09T14:22:32-06:00
83,557,Teatro Universitario Coronel Pedro Torres Ortiz,2005-09-12,Universidad de Colima,Carr. Colima-Guadalajara Km 3.5,El Diezmo,28019,(312) 316 11 77,http://www.ucol.mx/arteycultura/detalleRecinto.php?&nombre=Teatro-universitario-Coronel-Pedro-Torres-Ortiz&id=114,jonathan_aparicio@ucol.mx; angira.02@gmail.com,19.26229,-103.68599,6,2,1,Colima,Colima,Colima,http://sic.gob.mx/ficha.php?table=teatro&table_id=557,2019-05-13T10:52:10-05:00
84,268,Teatro Hidalgo,1883-09-15,Secretaría de Cultura del Gobierno del Estado de Colima,Independencia 78 esq. Degollado,Centro,28000,(312) 312 12 31,http://culturacolima.gob.mx/v2/teatrohidalgo/,teatrohidalgocolima@gmail.com,19.24301,-103.72972,6,2,1,Colima,Colima,Colima,http://sic.gob.mx/ficha.php?table=teatro&table_id=268,2016-11-24T13:08:06-06:00
85,20,Teatro Emigdio T. Salgado Mares,1978-06-01,Instituto de Fomento de Ferias y Exposiciones del Gobierno del Estado de Colima,Av. Niños Héroes de Chapultepec s/n esq. Gonzalo de Sandoval,Col. La Estancia,28610,(312) 313 15 89,http://feriadecolima.com.mx,iffecol@prodigy.net.mx,19.23656,-103.68198,6,2,1,Colima,Colima,Colima,http://sic.gob.mx/ficha.php?table=teatro&table_id=20,2016-07-27T11:59:19-05:00
86,224,Teatro al Aire Libre El Rodeo,1000-01-01,Secretaría de Cultura del Gobierno del Estado de Colima,Av. Niños Héroes,Poblado La Estancia,28048,(331) 312 84 31,,,19.2355,-103.68618,6,2,1,Colima,Colima,Colima,http://sic.gob.mx/ficha.php?table=teatro&table_id=224,2017-02-22T11:18:17-06:00
87,126,Foro al Aire Libre de la Estancia,1000-01-01,Ayuntamiento de Colima,Jardín Principal,Centro,28000,312 312 38 98,,,19.23323,-103.67934,6,2,1,Colima,Colima,Colima,http://sic.gob.mx/ficha.php?table=teatro&table_id=126,2021-09-20T08:31:54-05:00
88,23,Foro al Aire Libre del Parque Hidalgo,1985-11-01,Ayuntamiento de Colima / Dirección de Cultura,Av. 20 de Noviembre esq. Belisario Domínguez,Centro,28070,(312) 312 38 98,,culturacolima2009@hotmail.com,19.23279,-103.72807,6,2,1,Colima,Colima,Colima,http://sic.gob.mx/ficha.php?table=teatro&table_id=23,2017-02-22T11:24:27-06:00
89,273,Teatro Alfonso Michel,1980-11-01,Secretaría de Cultura del Gobierno del Estado de Colima,Calz. Galván esq. Ejército Nacional,Centro,28000,(312) 313 06 08,http://culturacolima.gob.mx/casa-de-la-cultura-de-colima/,teatrohidalgocolima@gmail.com,19.24292,-103.71435,6,2,1,Colima,Colima,Colima,http://sic.gob.mx/ficha.php?table=teatro&table_id=273,2018-03-02T12:37:00-06:00
90,127,Teatro al Aire Libre del Barrio La Atrevida,1000-01-01,Ayuntamiento de Colima,Priv. 1ra Atrevida 478,Centro,28000,"(312) 314 12 91, 312 38 98",,,0.0,0.0,6,2,1,Colima,Colima,Colima,http://sic.gob.mx/ficha.php?table=teatro&table_id=127,2010-03-09T12:36:17-06:00
91,544,Foro al Aire Libre de Zacualpan,1000-01-01,Ayuntamiento de Comala,Domicilio conocido,,28461,,,,0.0,0.0,6,3,37,Colima,Comala,Zacualpan,http://sic.gob.mx/ficha.php?table=teatro&table_id=544,2010-11-10T09:57:01-06:00
92,4,Foro al Aire Libre del Malecón Espíritu Santo,1000-01-01,Ayuntamiento de Manzanillo,Paseo del Espíritu Santo esq. Niños Héroes s/n,Centro,28200,,,,19.0534,-104.31098,6,7,1,Colima,Manzanillo,Manzanillo,http://sic.gob.mx/ficha.php?table=teatro&table_id=4,2017-02-22T10:52:27-06:00
93,547,Foro al Aire Libre de Minatitlán,1000-01-01,Ayuntamiento de Minatitlán,Jardín Principal,,28750,,,,19.38602,-104.0494,6,8,1,Colima,Minatitlán,Minatitlán,http://sic.gob.mx/ficha.php?table=teatro&table_id=547,2017-02-22T10:49:20-06:00
94,101,Foro al Aire Libre de la Casa de Cultura de Tecomán,1000-01-01,Ayuntamiento de Colima,Insurgentes 1000,Col. Tepeyac,28120,(313) 324 40 15,,,18.92507,-103.88333,6,9,1,Colima,Tecomán,Tecomán,http://sic.gob.mx/ficha.php?table=teatro&table_id=101,2017-01-09T13:30:01-06:00
95,143,Teatro de la Ciudad Junchavín,1987-07-10,"Gobierno del Estado de Chiapas, Ayuntamiento Municipal de Comitán de Domínguez",1a. Calle Sur Poniente núm. 2,Centro,30000,(963) 632 09 46,https://www.facebook.com/pages/Teatro-de-la-Ciudad-Junchavin/218062834983451?fref=ts,bonioscar2001@yahoo.com.mx  bonioscar2001@hotmail.com.mx,16.25165,-92.13587,7,19,1,Chiapas,Comitán de Domínguez,Comitán de Domínguez,http://sic.gob.mx/ficha.php?table=teatro&table_id=143,2015-05-14T14:33:42-05:00
96,828,Foro al aire libre Antonio Soler Oliver,1993-06-01,Dirección de Promoción Cultural/Consejo Estatal para las Culturas y las Artes de Chiapas (CONECULTA),Pípila 23 entre Aurora y Juan Ramos Teracena,"Las Ranas, Centro",29540,932 323 0667,,ccpichucalco@conecultachiapas.gob.mx,17.50913,-93.11586,7,68,1,Chiapas,Pichucalco,Pichucalco,http://sic.gob.mx/ficha.php?table=teatro&table_id=828,2022-01-21T07:14:19-06:00
97,990,Patio Petul ,1000-01-01,,Ramón Corona 78,Centro,29200,961 668 34 09,,patiopetul@gmail.com,16.73702,-92.6375,7,78,1,Chiapas,San Cristóbal de las Casas,San Cristóbal de las Casas,http://sic.gob.mx/ficha.php?table=teatro&table_id=990,2021-09-24T07:35:07-05:00
98,6,Teatro Daniel Zebadúa,1931-04-04,Ayuntamiento de San Cristóbal de las Casas,Calle 20 de Noviembre s/n esq. 1ro. de Marzo,Centro,29260,967 678 13 57,,,16.73862,-92.63821,7,78,1,Chiapas,San Cristóbal de las Casas,San Cristóbal de las Casas,http://sic.gob.mx/ficha.php?table=teatro&table_id=6,2021-09-08T07:30:38-05:00
99,7,Sala de Bellas Artes Alberto Domínguez Borraz,1974-07-07,Ayuntamiento Municipal,Av. Miguel Hidalgo s/n esq. Hermanos Domínguez,Centro,29200,(967) 678 13 57,,direducacionsclc@yahoo.com.mx,16.73422,-92.63809,7,78,1,Chiapas,San Cristóbal de las Casas,San Cristóbal de las Casas,http://sic.gob.mx/ficha.php?table=teatro&table_id=7,2009-10-23T11:32:08-05:00
100,8,Teatro de la Ciudad Hermanos Domínguez,1994-06-24,Ayuntamiento Municipal de San Cristóbal de las Casas,Diag. Hermanos Paniagua s/n,Barrio de Fátima,29260,(967) 678 36 37,http://teatrohdgez.blogspot.mx/,jovenesabriendopuertas@hotmail.com; gajap885@hotmail.com,16.73289,-92.65166,7,78,1,Chiapas,San Cristóbal de las Casas,San Cristóbal de las Casas,http://sic.gob.mx/ficha.php?table=teatro&table_id=8,2016-12-28T12:52:14-06:00
101,885,Telar Teatro,2003-04-18,Telar Teatro A.C.,"9 Sur y 4 Pte. núm. 514 altos, Barrio Los Milagros",Centro,29000,961 654 9659,,,16.74746,-93.12082,7,101,1,Chiapas,Tuxtla Gutiérrez,Tuxtla Gutiérrez,http://sic.gob.mx/ficha.php?table=teatro&table_id=885,2020-05-15T07:49:09-05:00
102,652,Sala Amanda del Llano,2006-09-22,CONECULTA / Direccion de Difusión Cultural de Chiapas,Boulervard Angel Albino Corzo núm. 2151,San Roque,29070,61 700 70 ext. 125,,difusion@conecultachiapas.gob.mx,16.75045,-93.09653,7,101,1,Chiapas,Tuxtla Gutiérrez,Tuxtla Gutiérrez,http://sic.gob.mx/ficha.php?table=teatro&table_id=652,2016-12-28T12:39:50-06:00
103,295,Teatro de la Ciudad Emilio Rabasa,1982-11-20,Consejo Estatal para las Culturas y las Artes de Chiapas,Calz. Hombres Ilustres s/n esq. Calz. Emilio Rabasa,Centro,29000,(961) 613 13 51,http://www.conecultachiapas.gob.mx/,emiliorabasa@conecultachiapas.gob.mx,16.76016,-93.10564,7,101,1,Chiapas,Tuxtla Gutiérrez,Tuxtla Gutiérrez,http://sic.gob.mx/ficha.php?table=teatro&table_id=295,2020-03-02T06:13:57-06:00
104,502,Teatro Hundido al Aire Libre de la Universidad Autónoma de Chiapas,1978-01-01,Universidad Autónoma de Chiapas (UNACH),Blvd. Belisario Domínguez Km. 1081,Col. Colina Universitaria,29200,"961 617 80 25, 961 612 69 11",,apologi2002@yahoo.com,16.7555,-93.1545,7,101,1,Chiapas,Tuxtla Gutiérrez,Tuxtla Gutiérrez,http://sic.gob.mx/ficha.php?table=teatro&table_id=502,2021-10-28T11:29:33-05:00
105,651,Sala de Artes Escénicas Carlos Olmos,2006-09-22,Consejo Estatal para las Culturas y las Artes de Chiapas / Dirección de Promocion Cultural,Blvd. Ángel Albino Corzo 2151,San Roque,29070,(961) 617 00 70 Ext. 121,www.conecultachiapas.gob.mx,promoción@conecultachiapas.gob.mx,16.75041,-93.0969,7,101,1,Chiapas,Tuxtla Gutiérrez,Tuxtla Gutiérrez,http://sic.gob.mx/ficha.php?table=teatro&table_id=651,2016-12-28T13:01:31-06:00
106,686,Foro La Puerta Abierta,2008-01-01,,4a. Norte (entre 4ta y 5ta Oriente ),Centro,29043,(961) 139 66 63,http://www.lapuertaabiertateatro.com/,centro@lapuertaabiertateatro.com,4.0,0.0,7,101,1,Chiapas,Tuxtla Gutiérrez,Tuxtla Gutiérrez,http://sic.gob.mx/ficha.php?table=teatro&table_id=686,2017-07-25T09:34:05-05:00
107,785,Teatro Cine Alcázar,1000-01-01,,"Constitución 10, Ejido del Centro",Col. Centro,33920,(628) 546 00 41 Pcia. municipal,,,26.93997,-105.39453,8,3,1,Chihuahua,Allende,Valle de Ignacio Allende,http://sic.gob.mx/ficha.php?table=teatro&table_id=785,2016-12-28T13:32:14-06:00
108,535,Teatro de la Ciudad,1992-06-27,Instituto Chihuahuense de la Cultura,Pablo Ginther esq. Francisco Villa s/n,Col. Lagunita,33730,(648) 462 46 77,,ichicultcamargo@hotmail.com,27.67681,-105.16711,8,11,1,Chihuahua,Camargo,Santa Rosalía de Camargo,http://sic.gob.mx/ficha.php?table=teatro&table_id=535,2017-05-21T10:58:20-05:00
109,624,Teatro de Cámara del Centro Cultural San Antonio ,2007-03-01,Ayuntamiento de Cuauhtémoc,Juárez y 5a.,Barrio Viejo,31500,(625) 128 01 43,,jacinangelica@yahoo.com.mx,28.41104,-106.86729,8,17,1,Chihuahua,Cuauhtémoc,Cuauhtémoc,http://sic.gob.mx/ficha.php?table=teatro&table_id=624,2016-12-28T15:56:33-06:00
110,533,Teatro de los Héroes,1980-10-02,Instituto Chihuahuense de la Cultura,Av. Universidad y División del Norte s/n,Col. Altavista,31200,(614) 426 57 87,https://www.facebook.com/teatrodelosheroes,teatrodelosheroes@gmail.com,28.65319,-106.08458,8,19,1,Chihuahua,Chihuahua,Chihuahua,http://sic.gob.mx/ficha.php?table=teatro&table_id=533,2016-12-28T15:37:03-06:00
111,979,Teatro Bárbaro Foro Cultural Independiente,1000-01-01,,Doblado 119,Zona Centro,31000,614 227 21 76,https://www.teatrobarbaro.com/#,teatrobarbaro_contacto@yahoo.com.mx,28.63679,-106.07631,8,19,1,Chihuahua,Chihuahua,Chihuahua,http://sic.gob.mx/ficha.php?table=teatro&table_id=979,2022-01-20T14:09:52-06:00
112,286,Teatro al Aire Libre del Instituto Chihuahuense de la Cultura,1980-10-02,Instituto Chihuahuense de Cultura,Gómez Morín s/n esq. Av. División del Norte,Col. Altavista,31170,614 426 57 87,,ichicult@buzon.chihuahua.gob.mx,28.65402,-106.08301,8,19,1,Chihuahua,Chihuahua,Chihuahua,http://sic.gob.mx/ficha.php?table=teatro&table_id=286,2021-09-08T09:40:58-05:00
113,285,Teatro de Cámara Fernando Saavedra,1980-10-02,Instituto Chihuahuense de la Cultura,Av. División del Norte  Núm 2301 esq. Calle 23,Col. Altavista,31170,(614) 426 57 87,http://www.ichicult.gob.mx,ichicult@buzon.chihuahua.gob.mx,28.65355,-106.08371,8,19,1,Chihuahua,Chihuahua,Chihuahua,http://sic.gob.mx/ficha.php?table=teatro&table_id=285,2019-01-21T07:01:14-06:00
114,280,Teatro de la Ciudad de Chihuahua,1992-12-31,Instituto de Cultura del Municipio de Chihuahua,Ojinaga  112,Centro,31000,(614) 415 51 84,http://www.icm.gob.mx,teatrodelaciudad2017@hotmail.com,28.63589,-106.07446,8,19,1,Chihuahua,Chihuahua,Chihuahua,http://sic.gob.mx/ficha.php?table=teatro&table_id=280,2018-09-26T06:37:12-05:00
115,142,Teatro de Cámara del Instituto de Bellas Artes,1964-01-01,Universidad Autónoma de Chihuahua,"Av. Universidad s/n, Campus 1",Ciudad Universitaria,31170,(614) 439 18 50 ext. 4412,http://fa.uach.mx/,ibartextension@uach.mx,28.65398,-106.08685,8,19,1,Chihuahua,Chihuahua,Chihuahua,http://sic.gob.mx/ficha.php?table=teatro&table_id=142,2016-12-29T11:07:37-06:00
116,291,Paraninfo Universitario,1928-10-02,Universidad Autónoma de Chihuahua,Escorza 900,Centro,31000,(614) 439 15 70,https://www.facebook.com/pages/Paraninfo-Universitario/122453897837422,,28.63818,-106.07222,8,19,1,Chihuahua,Chihuahua,Chihuahua,http://sic.gob.mx/ficha.php?table=teatro&table_id=291,2019-01-21T07:03:08-06:00
117,283,Teatro Manuel Talavera Trejo ,1992-06-26,Representación del Instituto Chihuahuense de la Cultura/Ayuntamiento de Delicias,Av. Agricultura s/n esq. Río Conchos Ote.,Centro,33000,(639) 474 20 36 ext. 1,https://www.facebook.com/pages/category/Cultural-Center/Teatro-de-la-Ciudad-Manuel-Talavera-Trejo-1514253045318207/,institutodelacultura@prodigy.net.mx,28.19525,-105.46671,8,21,1,Chihuahua,Delicias,Delicias,http://sic.gob.mx/ficha.php?table=teatro&table_id=283,2019-01-21T07:11:24-06:00
118,708,Teatro de Cámara,1991-01-19,Instituto Chihuahuense de la Cultura,Joaquin Domínguez No. 3,Centro,33800,(627) 522 00 50,,,26.92617,-105.66866,8,32,1,Chihuahua,Hidalgo del Parral,Hidalgo del Parral,http://sic.gob.mx/ficha.php?table=teatro&table_id=708,2016-12-29T12:33:27-06:00
119,508,Teatro Centro Cultural de la Ciudad,1964-09-12,Ayuntamiento de Juárez,Anillo Envolvente Pronaf 3210,Zona Pronaf,32115,(656) 737 09 45,,baturines65@gmail.com,31.74107,-106.45223,8,37,1,Chihuahua,Juárez,Juárez,http://sic.gob.mx/ficha.php?table=teatro&table_id=508,2016-07-13T10:44:49-05:00
120,597,Teatro Experimental Octavio Trías,2006-12-07,Instituto Chihuahuense de la Cultura,Anillo envolvente del Pronaf s/n,Zona Pronaf,32320,(656) 173 03 00,http://www.ccpn.com.mx,pmreyes@buzon.chihuahua.gob.mx; ccpn.juarez@gmail.com,31.74366,-106.44484,8,37,1,Chihuahua,Juárez,Juárez,http://sic.gob.mx/ficha.php?table=teatro&table_id=597,2015-05-04T14:23:54-05:00
121,984,Café Teatro Telón de Arena,1000-01-01,"Telón de Arena, A.C.",Cayetano López 566,Col. Partido la Fuente,32340,656 611 95 45,https://www.telondearena.org/,telon.de.arena@gmail.com,31.74647,-106.48502,8,37,1,Chihuahua,Juárez,Juárez,http://sic.gob.mx/ficha.php?table=teatro&table_id=984,2020-05-19T11:19:46-05:00
122,261,Teatro de la Nación,1960-11-20,Instituto Mexicano del Seguro Social (IMSS),Panamá 477 esq. 20 de Noviembre,Col. Partido Romero,32030,(656) 613 59 30,,paul.davila@imss.gob.mx,31.73397,-106.46491,8,37,1,Chihuahua,Juárez,Juárez,http://sic.gob.mx/ficha.php?table=teatro&table_id=261,2016-12-28T13:13:56-06:00
123,290,Cine Teatro ANDA,1983-03-20,Asociación Nacional de Actores (ANDA),Tlaxcala 2845 esq. Américas,Col. Margaritas,32300,656 616 35 61,,perezgutierrezjoel@yahoo.com.mx,31.74332,-106.45745,8,37,1,Chihuahua,Juárez,Juárez,http://sic.gob.mx/ficha.php?table=teatro&table_id=290,2021-08-25T07:38:54-05:00
124,504,Teatro Foro del Centro Municipal de las Artes,2000-09-12,Municipio de Juárez,Mariscal  151,,,(656) 615 28 28,,,31.7387,-106.48795,8,37,1,Chihuahua,Juárez,Juárez,http://sic.gob.mx/ficha.php?table=teatro&table_id=504,2016-12-29T10:59:18-06:00
125,596,Teatro Víctor Hugo Rascón Banda ,2006-12-07,Instituto Chihuahuense de la Cultura/Centro Cultural Paso del Norte,Anillo envolvente del Pronaf s/n,Col. Progresista,32320,(656) 173 03 00,http://www.ccpn.com.mx/victor-hugo-rascon-banda/index.html,director.ccpn@yahoo.com,31.74371,-106.44486,8,37,1,Chihuahua,Juárez,Juárez,http://sic.gob.mx/ficha.php?table=teatro&table_id=596,2016-12-28T13:21:02-06:00
126,289,Teatro Gracia Pasquel,1991-11-20,Universidad Autónoma de Ciudad Juárez,Av. Hermanos Escobar esq. Plutarco Elías Calles s/n,Col. Fovissste Chamizal,32310,(656)  688 18 68,,alozano@uacj.mx,31.74825,-106.44269,8,37,1,Chihuahua,Juárez,Juárez,http://sic.gob.mx/ficha.php?table=teatro&table_id=289,2015-06-08T13:38:50-05:00
127,791,Teatro Auditorio de la Ciudad de Meoqui,2009-11-07,Ayuntamiento de Meoqui,Domicilio conocido<br>A un costado del Mercado Hidalgo,Centro,33130,(693) 473 05 21,,,28.27311,-105.4812,8,45,1,Chihuahua,Meoqui,Pedro Meoqui,http://sic.gob.mx/ficha.php?table=teatro&table_id=791,2016-12-28T15:26:30-06:00
128,792,Teatro Auditorio de Boquilla Margarita Caballero de Andreu,2006-12-14,Ayuntamiento de San Francisco de Conchos,Seccional Turístico de La Boquilla,,33680,(648) 466 30 33,,,27.54975,-105.4036,8,58,8,Chihuahua,San Francisco de Conchos,Boquilla de Babisas (La Boquilla de Conchos),http://sic.gob.mx/ficha.php?table=teatro&table_id=792,2016-12-28T15:03:53-06:00
129,793,Teatro Auditorio Presidentes,1000-01-01,Ayuntamiento de Saucillo,Colón y Arboledas s/n,Centro,33620,(621) 475 02 30,,,28.02484,-105.28947,8,62,1,Chihuahua,Saucillo,Saucillo,http://sic.gob.mx/ficha.php?table=teatro&table_id=793,2016-12-28T14:49:13-06:00
