,galeria_id,galeria_nombre,galeria_fecha_fundacion,galeria_adscripcion,galeria_calle_numero,galeria_colonia,galeria_cp,galeria_telefono1,pagina_web,email,gmaps_latitud,gmaps_longitud,estado_id,municipio_id,localidad_id,nom_ent,nom_mun,nom_loc,link_sic,fecha_mod
77,1823,Galería  de Arte  Enrique Bascón,2016-01-01,,Alvaro Obregón 8,Centro,23400,624 157 52 78,http://www.artebascon.com/,enrique@artebascon.com,22.89036,-109.91721,3,8,1,Baja California Sur,Los Cabos,San José del Cabo,http://sic.gob.mx/ficha.php?table=galeria&table_id=1823,2022-03-31T04:45:08-06:00
78,1068,Frank Arnold Gallery,2012-01-01,,Comonfort 1137,Centro,23400,624 142 44 22,https://frankarnoldart.com/,frank@frankarnoldart.com,23.06352,-109.69565,3,8,1,Baja California Sur,Los Cabos,San José del Cabo,http://sic.gob.mx/ficha.php?table=galeria&table_id=1068,2021-05-06T08:49:48-05:00
79,698,Galería  Pez Gordo,1999-01-01,,"Corredor Turístico,Carra. Transpeninsular km. 7.5",,23400,624 144 52 92,http://www.pezgordoloscabos.com/,pezgordoart@yahoo.com,23.01087,-109.72457,3,8,1,Baja California Sur,Los Cabos,San José del Cabo,http://sic.gob.mx/ficha.php?table=galeria&table_id=698,2021-04-16T06:09:49-05:00
80,1354,Galería de Arte de la Casa Ballena,2011-01-01,,Camino a Cabo del Este S/N,Col. La Playa,23403,,https://casaballena.com/acerca-de-casa-ballena/,info@casaballena.com,23.07076,-109.67362,3,8,1,Baja California Sur,Los Cabos,San José del Cabo,http://sic.gob.mx/ficha.php?table=galeria&table_id=1354,2021-05-27T06:40:07-05:00
81,1344,Intagrafia. Taller de Grafica y Galeria,2012-08-01,,Morelos esq. Comonfort,Centro,23400,624 105 28 50,,,23.06341,-109.69655,3,8,1,Baja California Sur,Los Cabos,San José del Cabo,http://sic.gob.mx/ficha.php?table=galeria&table_id=1344,2022-03-31T05:09:53-06:00
82,1816,La Sacristía Art & History,1000-01-01,,Miguel Hidalgo 9,Centro,23400,624 142 40 07,,lasacristia.loscabos@gmail.com,23.06223,-109.69551,3,8,1,Baja California Sur,Los Cabos,San José del Cabo,http://sic.gob.mx/ficha.php?table=galeria&table_id=1816,2022-03-31T05:14:35-06:00
83,834,Galería Corsica Cabo,2000-01-01,,Alvaro Obregón 15,Centro Histórico,23400,624 146 91 77,,sanjosedelcabogallerydistrict@gmail.com,23.0625,-109.69577,3,8,1,Baja California Sur,Los Cabos,San José del Cabo,http://sic.gob.mx/ficha.php?table=galeria&table_id=834,2021-04-21T07:16:03-05:00
84,1547,Galería  de Arte del Hotel Grand Velas,2019-05-13,Hotel Grand Velas, Carret. Transpeninsular Km. 17,Corredor Turístico,23405,624 104 98 00,,,23.0322,-109.71329,3,8,1,Baja California Sur,Los Cabos,San José del Cabo,http://sic.gob.mx/ficha.php?table=galeria&table_id=1547,2022-03-31T04:45:44-06:00
85,826,Galería de Arte del Cerrito del Timbre,2019-01-01,Casa de la Cultura Profra. Nieves Tresviño,Matamoros s/n esq. Niños Héroes   ,Centro,23450,612 143 07 49,,coorculturacsl@gmail.com,23.06159,-109.69475,3,8,1,Baja California Sur,Los Cabos,San José del Cabo,http://sic.gob.mx/ficha.php?table=galeria&table_id=826,2022-03-31T04:56:26-06:00
86,1346,Héctor Estrada Art Gallery,2014-10-31,,Blvd. Lázaro Cárdenas s/n,Centro,23450,624 105 13 81,,hestradaart@hotmail.com,22.88364,-109.9142,3,8,54,Baja California Sur,Los Cabos,Cabo San Lucas,http://sic.gob.mx/ficha.php?table=galeria&table_id=1346,2022-03-31T05:04:36-06:00
87,1814,Galería de la Casa de Cultura de Santiago,2008-03-13,Instituto de la Cultura y las Artes del Municipio de Los Cabos,Guadalupe Victoria s/n  esq. Misioneros de 1930 ,Col. Santiago,23500,624 130 20 91,,,23.47661,-109.71838,3,8,280,Baja California Sur,Los Cabos,Santiago,http://sic.gob.mx/ficha.php?table=galeria&table_id=1814,2022-03-31T04:59:53-06:00
88,1069,Sala de Exposiciones Kumutu del Palacio Municipal,2015-03-13,Ayuntamiento de Loreto,Francisco I. Madero s/n,Centro,23880,613 135 00 36,,,26.01068,-111.34244,3,9,1,Baja California Sur,Loreto,Loreto,http://sic.gob.mx/ficha.php?table=galeria&table_id=1069,2022-03-31T05:19:37-06:00
89,1089,Arqte Galería,2019-10-01,,Calle 12 núm. 26, Centro,29000,981 129 11 39,https://arqtegaleria.wixsite.com/galeriadearte/,arqtegaleria@hotmail.com,19.8403,-90.54459,4,2,1,Campeche,Campeche,San Francisco de Campeche,http://sic.gob.mx/ficha.php?table=galeria&table_id=1089,2020-03-18T04:45:07-06:00
90,1347,Casa San Pablo Mercado de Arte,2013-01-01,Secretaría de Cultura de Campeche,Calle 59 núm. 44,Centro,24000,981  811 39 27,,casasanpablomercadodelarte@gmail.com,19.84253,-90.5368,4,2,1,Campeche,Campeche,San Francisco de Campeche,http://sic.gob.mx/ficha.php?table=galeria&table_id=1347,2022-04-06T06:41:03-05:00
91,1167,Galería Manuel de la Cruz,2003-06-05,Biblioteca Campeche/Secretaría de Cultura de Campeche,Calle 8 s/n entre 55 y 57,Centro Histórico,24000,981 811 65 98,, bibliotecacampeche@hotmail.com,19.8463,-90.53707,4,2,1,Campeche,Campeche,San Francisco de Campeche,http://sic.gob.mx/ficha.php?table=galeria&table_id=1167,2022-03-31T07:33:56-06:00
92,73,Galería  Domingo Pérez-Piña,1860-10-01,Instituto Campechano,"Calle 10 núm. 357,  PB, Edif.Central",Centro,24000,981  816 60 56,,humbertoo@hotmail.com,19.84367,-90.53988,4,2,1,Campeche,Campeche,San Francisco de Campeche,http://sic.gob.mx/ficha.php?table=galeria&table_id=73,2022-04-06T06:39:20-05:00
93,374,Galería Arte Joaquín Clausell,1981-01-16, Teatro Francisco de Paula Toro,Calle 12 núm. 139,Centro Histórico,24000,981 811 36 53,,,19.84538,-90.53456,4,2,1,Campeche,Campeche,San Francisco de Campeche,http://sic.gob.mx/ficha.php?table=galeria&table_id=374,2022-03-31T07:33:36-06:00
94,1097,Arte en Movimiento Galería,2005-01-01,,Blvd. José Musa De León 1755,Col. Los Pinos,25198,844 122 38 21,,galeria@artenmovimiento.com,25.46232,-100.96324,5,30,1,Coahuila de Zaragoza,Saltillo,Saltillo,http://sic.gob.mx/ficha.php?table=galeria&table_id=1097,2022-04-04T05:32:01-05:00
95,1099,Galería de Arte Contemporáneo Casa del Cerro,2019-12-14,Instituto Municipal de Cultura,Calz. Industria s/n,Col. Durangueña,27000,871 7165072 ,,difusion.culturatrc@gmail.com,25.42166,-100.99972,5,30,1,Coahuila de Zaragoza,Saltillo,Saltillo,http://sic.gob.mx/ficha.php?table=galeria&table_id=1099,2022-04-04T06:31:31-05:00
96,1019,Galería de Arte Contemporáneo Rosalinda Cervantes,2019-07-31,,Hidalgo 274,Centro,25000,844 100 97 64,,,25.42255,-101.00005,5,30,1,Coahuila de Zaragoza,Saltillo,Saltillo,http://sic.gob.mx/ficha.php?table=galeria&table_id=1019,2021-05-25T06:27:42-05:00
97,1021,Galería de la Academia Interamericana de Derechos Humanos,2015-01-14,Universidad Autónoma de Coahuila,Juárez esq. con Hidalgo,Centro,27000,844 411 14 29,,aidh@uadec.edu.mx,25.42138,-101.00044,5,30,1,Coahuila de Zaragoza,Saltillo,Saltillo,http://sic.gob.mx/ficha.php?table=galeria&table_id=1021,2022-04-04T05:59:01-05:00
98,1749,Galería Albricci,2015-11-01,,ignacio Allende Sur 101,Centro,25000,844 414 15 41,,contacto@galeriaalbricci.com,25.42137,-101.00147,5,30,1,Coahuila de Zaragoza,Saltillo,Saltillo,http://sic.gob.mx/ficha.php?table=galeria&table_id=1749,2022-04-04T05:50:33-05:00
99,1421,Charly's ART Cuadros al Oleo,2017-08-01,,Av. Presidente Carranza 1222 ,,27014,871 887 1585,https://charlys-art.ueniweb.com/,charlysartcuadrosaloleo@hotmail.com,25.5364,-103.46176,5,35,1,Coahuila de Zaragoza,Torreón,Torreón,http://sic.gob.mx/ficha.php?table=galeria&table_id=1421,2020-11-19T08:42:11-06:00
100,1622,Galería HQ Antiguedades y Coleccionables,1995-03-01,,Av. Matamoros 60 Ote.,Centro,27000,871 712 48 52,http://hqantiguedades.com/,info@hgantiguedades.com,25.54009,-103.44797,5,35,1,Coahuila de Zaragoza,Torreón,Torreón,http://sic.gob.mx/ficha.php?table=galeria&table_id=1622,2022-04-04T05:54:25-05:00
101,1312,Galería Juárez 2525,2013-10-02,,Av. Juárez 2525 Ote.,Centro,27000,871 793 88 96,,galeriajuarez25@gmail.com,25.53796,-103.43407,5,35,1,Coahuila de Zaragoza,Torreón,Torreón,http://sic.gob.mx/ficha.php?table=galeria&table_id=1312,2022-04-04T05:52:41-05:00
102,711,Galería Torranoa,2021-03-18,,Blvd. Revolución 2050—10,Plaza Jardín,27200,871 103 94 11,https://www.torranoa.com/, galeriatorranoa@gmail.com,25.53531,-103.42634,5,35,1,Coahuila de Zaragoza,Torreón,Torreón,http://sic.gob.mx/ficha.php?table=galeria&table_id=711,2022-04-06T05:32:36-05:00
103,1098,Galería de Arte Contemporáneo,1982-01-01,Teatro Isauro Martínez,Galeana 73 Sur,Centro Histórico,27000,871 192 08 39,,teatroisauromartinez@yahoo.com.mx,25.5404,-103.45228,5,35,1,Coahuila de Zaragoza,Torreón,Torreón,http://sic.gob.mx/ficha.php?table=galeria&table_id=1098,2022-04-04T05:51:17-05:00
104,1418,Galería Mónica Saucedo ,2014-10-29,,Emilio Rabasa 327,Col. Real Vista Hermosa III,28017,312 323 45 01,http://www.galeriamonicasaucedo.com,contacto@galeriamonicasaucedo.com,19.25992,-103.70537,6,2,1,Colima,Colima,Colima,http://sic.gob.mx/ficha.php?table=galeria&table_id=1418,2022-04-12T04:41:41-05:00
105,1284,La Artería Galería de Arte,2013-07-27,,Andador Constitución 39,Centro,28060,(312) 312 27 06,,,19.24432,-103.72735,6,2,1,Colima,Colima,Colima,http://sic.gob.mx/ficha.php?table=galeria&table_id=1284,2019-08-29T06:35:56-05:00
106,748,Galería Casa del  Catrín,1000-01-01,,Manuel Alvarez Bravo 40,Centro,34070,312 312 90 67,,casadelcatrincolima@gmail.com,19.24551,-103.7276,6,2,1,Colima,Colima,Colima,http://sic.gob.mx/ficha.php?table=galeria&table_id=748,2022-04-12T04:47:28-05:00
107,254,Galería Alfonso Michel ,1981-09-01,Secretaría  de Cultura del Gobierno del Estado de Colima/Casa de Cultura,Calz. Galván Norte s/n,Centro,28000,312 312 84 31,http://culturacolima.gob.mx/galeria-alfonso-michel-inaugurara-exposicion-en-homenaje-a-carlos-monsivais/,info@culturacolima.gob.mx,19.24255,-103.71499,6,2,1,Colima,Colima,Colima,http://sic.gob.mx/ficha.php?table=galeria&table_id=254,2021-09-20T08:29:44-05:00
108,1841,Sala José Luis Cuevas,2017-05-22,Centro Estatal de las Artes,Km. 5.5 Carr. Villa Alvarez-Comala,,28450,(312) 313 99 68,https://www.cenart.gob.mx/2015/07/centro-estatal-artes-colima/,info@culturacolima.gob.mx,19.31622,-103.75972,6,3,1,Colima,Comala,Comala,http://sic.gob.mx/ficha.php?table=galeria&table_id=1841,2020-11-03T03:23:38-06:00
109,1023,Galería Ricardo Rocha,2017-05-22,Centro Estatal de las Artes,Km. 5.5. Carr. Villa Alvarez-Comala,,28450,312 313 99 68,http://www.cenart.gob.mx/2015/07/centro-estatal-artes-colima/,info@culturacolima.gob.mx,19.31624,-103.75968,6,3,1,Colima,Comala,Comala,http://sic.gob.mx/ficha.php?table=galeria&table_id=1023,2022-04-12T04:34:35-05:00
110,1087,Galería de Arte Municipal,2012-01-01,Gobierno del Estado de Chiapas/CONECULTA,Calle 2a. Ote. y Sur Ote. 7,Centro,30400,961  649 09 24,, galeriadeartedecintalpa@gmail.com,16.69826,-93.71984,7,17,1,Chiapas,Cintalapa,Cintalapa de Figueroa,http://sic.gob.mx/ficha.php?table=galeria&table_id=1087,2022-04-06T07:11:45-05:00
111,1420,Nanishaw Galería de Arte,2013-12-06,,Blvd. de las Federaciones Km. 1260 ,,30090,963  105 76 72,,nan.ishaw.galeriadearte@gmail.com,16.22681,-92.12585,7,19,1,Chiapas,Comitán de Domínguez,Comitán de Domínguez,http://sic.gob.mx/ficha.php?table=galeria&table_id=1420,2022-04-06T06:55:10-05:00
112,1623,Galería Tres50,2017-12-15,Espacio Cultural Tres50,Av. Coronel Salvador Urbina 342 ,Cenro,29160,,,tres50espaciocultural@gmail.com,16.70583,-93.01375,7,27,1,Chiapas,Chiapa de Corzo,Chiapa de Corzo,http://sic.gob.mx/ficha.php?table=galeria&table_id=1623,2020-10-23T06:41:55-05:00
113,1091,"Aramauca, Plataforma para el Arte Contemporáneo",2017-01-01,,Av. Flavio A. Paniagua 71,Barrio de Guadalupe,29230,916 124 53 07 ,,info.aramauca@gmail.com,16.73934,-92.62864,7,78,1,Chiapas,San Cristóbal de las Casas,San Cristóbal de las Casas,http://sic.gob.mx/ficha.php?table=galeria&table_id=1091,2022-04-06T07:06:03-05:00
114,1666,Galería MUY,2016-01-01,,Nicolás Ruiz 83,Barrio de Guadalupe,29230,967 631 51 57,http://www.galeriamuy.org,galeriamuy@gmail.com,16.73862,-92.6287,7,78,1,Chiapas,San Cristóbal de las Casas,San Cristóbal de las Casas,http://sic.gob.mx/ficha.php?table=galeria&table_id=1666,2022-04-06T07:01:02-05:00
115,1279,Casa Kuxtal Arte y Diseño,2013-02-01,,Real de Guadalupe 67,Centro,29220,967 192 06 00  ,https://www.casakuxtal.mx/,info@casakuxtal.mx,16.73771,-92.63258,7,78,1,Chiapas,San Cristóbal de las Casas,San Cristóbal de las Casas,http://sic.gob.mx/ficha.php?table=galeria&table_id=1279,2022-04-06T06:58:12-05:00
116,1455,Arteria Chiapas Galería Tienda,2000-02-01,,Calle Real de Guadalupe 118,Barrio de Guadalupe,29230,967 631 51 11,,arteriachiapas@gmail.com,16.73786,-92.62961,7,78,1,Chiapas,San Cristóbal de las Casas,San Cristóbal de las Casas,http://sic.gob.mx/ficha.php?table=galeria&table_id=1455,2022-04-06T06:56:56-05:00
117,1090,Canthil 4 Galería de Arte,2012-03-02,,Real de Guadalupe 148,Centro,29230,,,canthil4@gmail.com,16.73793,-92.62837,7,78,1,Chiapas,San Cristóbal de las Casas,San Cristóbal de las Casas,http://sic.gob.mx/ficha.php?table=galeria&table_id=1090,2021-09-03T09:21:50-05:00
118,1280, Uvence Arte + Hotel,2009-10-01,,Calle Presidente Carranza 14 , Col. Revolución Mexicana,29220,967  678 42 90,,ventas@uvenceartehotel.com,16.74545,-92.63072,7,78,1,Chiapas,San Cristóbal de las Casas,San Cristóbal de las Casas,http://sic.gob.mx/ficha.php?table=galeria&table_id=1280,2022-03-25T06:51:30-06:00
119,315,Galería  de Arte Contemporáneo ,2012-04-01,Centro Cultural de Chiapas Jaime Sabines,Av. 12 Ote. Norte  núm.  2,Centro,29000,961 612 51 39,http://www.conecultachiapas.gob.mx,jaimesabines@conecultachiapas.gob.mx,16.75224,-93.10582,7,101,1,Chiapas,Tuxtla Gutiérrez,Tuxtla Gutiérrez,http://sic.gob.mx/ficha.php?table=galeria&table_id=315,2022-04-06T07:25:43-05:00
120,1661,Galería de Arte Las Guacamayas,2013-01-01,Hotel Las Guacamayas,Av. 20 de Noviembre 1101,Col. Progreso,31850,636 699 09 97,http://www.mataortizollas.com/espanol/mainhotel.html,maytelujan@msn.com,30.37013,-107.95305,8,13,1,Chihuahua,Casas Grandes,Casas Grandes,http://sic.gob.mx/ficha.php?table=galeria&table_id=1661,2022-04-04T05:10:01-05:00
121,671,Galería Panorama Arte,2017-01-01,Gobierno Municipal,Av. Venustiano Carranza 1201,Centro,31000,614 415 48 03,https://www.panoramaarte.com/,info@panoramaarte.com,28.63777,-106.07132,8,19,1,Chihuahua,Chihuahua,Chihuahua,http://sic.gob.mx/ficha.php?table=galeria&table_id=671,2022-03-31T07:38:55-06:00
122,1799,Nodi Art Gallery,2020-11-17,, Catedral de Zacatecas  3333  ,Col. Cantera,31216,614 443 28 21,https://nodiartgallery.com/,,28.64477,-106.13644,8,19,1,Chihuahua,Chihuahua,Chihuahua,http://sic.gob.mx/ficha.php?table=galeria&table_id=1799,2022-04-04T07:30:58-05:00
123,1422,Galería de Casa Chihuahua ,1972-09-01,Casa Chihuahua Centro de Patrimonio Cultural,Libertad 901,Centro,31000,614 429 33 00 ext.11702,http://www.casachihuahua.org.mx/,,28.63958,-106.07393,8,19,1,Chihuahua,Chihuahua,Chihuahua,http://sic.gob.mx/ficha.php?table=galeria&table_id=1422,2022-04-04T05:25:03-05:00
124,546,Galería La Estación Arte Contemporáneo,2002-01-01,,Aldama 1002 ,Centro,31000,614 410 72 16,http://laestaciongallery.com/,info@laestaciongallery.com,28.65092,-106.06165,8,19,1,Chihuahua,Chihuahua,Chihuahua,http://sic.gob.mx/ficha.php?table=galeria&table_id=546,2021-09-08T07:14:55-05:00
125,98,Sala Bertha Falomir Ruiz,2018-11-17,Plaza Cultural Los Laureles,Av. Universidad s/n esq. Av. División del Norte,Col. Magisterial,31200,614 214 48 00,,,28.65168,-106.08566,8,19,1,Chihuahua,Chihuahua,Chihuahua,http://sic.gob.mx/ficha.php?table=galeria&table_id=98,2021-09-07T07:57:39-05:00
126,1668,Terminal Santorini Espacio ,2007-08-16,,Paseo Bolivar 313 esq. Calle 5a. ,Centro,31000,614 127 93 58,,terminalsantoriniespacio@gmail.com,28.62288,-106.05058,8,19,1,Chihuahua,Chihuahua,Chihuahua,http://sic.gob.mx/ficha.php?table=galeria&table_id=1668,2022-03-31T07:44:40-06:00
127,983,Nacho Guerrero Galería,2011-03-01,,Calle 34 núm. 2412,Col. Pacífico,31000,614 413 97 36,https://nachoguerrerogaleria.com.mx/,galeria@nachoguerrero.com.mx,28.62199,-106.07657,8,19,1,Chihuahua,Chihuahua,Chihuahua,http://sic.gob.mx/ficha.php?table=galeria&table_id=983,2022-03-31T07:39:46-06:00
128,1095,Galería Artefacto,2014-09-25,Facultad de Artes/Universidad Autónoma de Chihuahua,"Av. Universidad s/n, Campus 1",Col. San Felipe,31170,614 439 18 50 ext. 4400,http://fa.uach.mx/extension_y_difusion/2013/03/05/monotipia/,facultadartes.uach@gmail.com,28.65366,-106.08709,8,19,1,Chihuahua,Chihuahua,Chihuahua,http://sic.gob.mx/ficha.php?table=galeria&table_id=1095,2022-03-31T07:36:20-06:00
129,1701,Galería Juárez Contemporary,2011-12-01,,Calle 20 de Noviembre 4305,Centro de El Paso,32310,656 257 13 12,,juarezcontemporary@gmail.com,31.73278,-106.45017,8,37,1,Chihuahua,Juárez,Juárez,http://sic.gob.mx/ficha.php?table=galeria&table_id=1701,2021-12-16T06:12:05-06:00
130,1094,Galería de Arte Permanente,2019-01-01,Instituto Municipal de las Mujeres,Francisco Villa 135,Centro,32000,656 611 4078,,immujeresjrz@gmail.com,31.73843,-106.48342,8,37,1,Chihuahua,Juárez,Juárez,http://sic.gob.mx/ficha.php?table=galeria&table_id=1094,2022-04-04T05:15:03-05:00
131,1702,Galería de Arte Popular Chihuahua,2018-06-28,Fomento al Desarrollo Artesanal del Estado de Chihuahua/Centro Cultural de las Fronteras,Anillo Envolvente  José Reyes Estrada núm. 445 ,Zona Pronaf,32315, 656 639 8872,,,31.74137,-106.45521,8,37,1,Chihuahua,Juárez,Juárez,http://sic.gob.mx/ficha.php?table=galeria&table_id=1702,2022-04-04T05:23:15-05:00
132,999,Galería-Café El Tin-tanísmo,2007-04-16,,Av. Azcapotzalco 451,Col. El Recreo,02070,(55) 2811 6817,,juanjotintan@yahoo.com.mx,19.47164,-99.18713,9,2,1,Ciudad de México,Azcapotzalco,Azcapotzalco,http://sic.gob.mx/ficha.php?table=galeria&table_id=999,2020-10-13T03:28:20-05:00
133,988,Galería Desvelos,2010-07-30,,Norte 77 núm. 3325 ,Col. Obrero Popular,02840,55 3277 8327,,colectivodesvelos@gmail.com,19.46726,-99.17624,9,2,1,Ciudad de México,Azcapotzalco,Azcapotzalco,http://sic.gob.mx/ficha.php?table=galeria&table_id=988,2021-07-14T04:10:41-05:00
134,317,U-Tópicas:  galería feminista,2019-01-01,,Av. Miguel Hidalgo 9,Col. del Carmen Coyoacán,04100,55 7090 7078,,info@u-topicas.com,19.35145,-99.1523,9,3,1,Ciudad de México,Coyoacán,Coyoacán,http://sic.gob.mx/ficha.php?table=galeria&table_id=317,2020-10-19T07:35:40-05:00
135,898,Terraza Galerìa,2009-01-01,"Alcaldía Coyoacán, Centro de las Artes Santa Ursula",Av. Santa Ursula 191,Col. Pedregal de Santa Ursula,04600,55 5610 5649,,casusantaursula@hotmail.com,19.30949,-99.15693,9,3,1,Ciudad de México,Coyoacán,Coyoacán,http://sic.gob.mx/ficha.php?table=galeria&table_id=898,2021-05-12T08:57:08-05:00
136,1335,Estación Coyoacán  Arte Contemporáneo,2009-11-19,,Ortega 23 esq. Carrillo Puerto,Villa  Coyoacán,04100, 55 3447 9379,,estacioncoyoacan@gmail.com,19.34826,-99.16354,9,3,1,Ciudad de México,Coyoacán,Coyoacán,http://sic.gob.mx/ficha.php?table=galeria&table_id=1335,2021-05-11T08:06:49-05:00
137,951,Sala Gilberto Aceves Navarro,1999-01-01,Universidad Autónoma Metropolitana,"Calz. del Hueso 1100, Edif. A, PB  ",Col. Villa Quietud,04960,55 5483 7335,,galsur@correo.xoc.uam.mx,19.30352,-99.1024,9,3,1,Ciudad de México,Coyoacán,Coyoacán,http://sic.gob.mx/ficha.php?table=galeria&table_id=951,2021-05-12T09:19:29-05:00
138,991,Arte Hoy Galería,2011-10-15,,Viena 191-225,Col. Santa Catarina Coyoacán,04000,55 5554 0155,http://www.artehoy.com.mx/,info@artehoy.com.mx,19.35637,-99.16479,9,3,1,Ciudad de México,Coyoacán,Coyoacán,http://sic.gob.mx/ficha.php?table=galeria&table_id=991,2021-07-14T03:38:34-05:00
139,52,Galería Principal  Esmeralda,1994-11-01,Secretaría de Cultura /Centro Nacional de las Artes,Río Churubusco s/n esq. Calz. de Tlalpan,Col. Country Club,04220,"55 4155 0000 exts. 1402, 1404, 1405",https://www.cenart.gob.mx/ubicaciones/galeria-principal-esmeralda/,esmeralda@correo.cenart.mx,19.35553,-99.13915,9,3,1,Ciudad de México,Coyoacán,Coyoacán,http://sic.gob.mx/ficha.php?table=galeria&table_id=52,2020-10-14T05:50:25-05:00
140,575,Galería Alfredo Ramos Martínez,1985-07-01,Casa de Cultura Jesús Reyes Heroles,"Francisco Sosa 202, Plaza Santa Catarina",Col. Coyoacán,04000,55 5659 3937,http://cdmxtravel.com/es/lugares/galeria-alfredo-ramos-martinez.html,,19.34935,-99.17101,9,3,1,Ciudad de México,Coyoacán,Coyoacán,http://sic.gob.mx/ficha.php?table=galeria&table_id=575,2020-10-14T07:02:09-05:00
141,1474, Espacio Alternativo,1995-01-01,Centro Nacional de las Artes,Av. Río Churubusco 79,Col. Country Club,04220,55 4155 0000,https://www.cenart.gob.mx/ubicaciones/espacio-alternativo-enpeg/,,19.356,-99.14123,9,3,1,Ciudad de México,Coyoacán,Coyoacán,http://sic.gob.mx/ficha.php?table=galeria&table_id=1474,2021-05-11T07:46:21-05:00
