,Comentario,Texto limpio
112,"Un museo hermoso, bien diseñado, espacios amplios, desde el inicio de los primeros pobladores del continente hasta las culturas prehispánicas, les sugiero dos cosas: tomar la guía, la cual es enriquecedora o leer sobre las culturas que se establecieron en nuestro México, sobre todo, los dioses sus nombres y sus formas culto, en cuyo caso giraba todo el mundo de las diferentes ciudades y de la antigua Tenochtitlan, la tienda  del lugar es impresionante, realmente precios accesibles en muchos artículos como magnetos y memoramas, el estacionamiento muy accesible, pagamos $57 pesos y estuvimos más de 4 horas. Los jardines exteriores son impresionantes, lleven calzado cómodo, y saliendo de ahí disfruten si pueden a los voladores de Papantla o a los danzantes urbanos. El precio de la entrada general es de $80 pesos, lleven sus credencial de estudiante, maestro o inapam para recibir descuentos.",museo hermoso diseñado espacios amplios inicio pobladores continente culturas prehispánicas sugiero tomar guía enriquecedora leer culturas establecieron méxico dioses nombres formas culto cuyo caso giraba mundo ciudades antigua tenochtitlan tienda impresionante realmente precios accesibles artículos magnetos memoramas estacionamiento accesible pagamos pesos jardines exteriores impresionantes lleven calzado cómodo saliendo disfruten voladores papantla danzantes urbanos precio entrada pesos lleven credencial estudiante maestro inapam recibir descuentos
113,"Es sumamente entretenido y extremadamente grande, pienso se necesitan 2 días para recorrerlo todo... Haha",sumamente entretenido extremadamente grande pienso necesitan recorrerlo haha
114,"Impresionante lugar, las salas de exposiciones están estupendamente montadas. Tan sólo al entrar ves la fuente que cae desde el techo y eso a mí me impresiono. De verdad lo recomiendo, pero recomiendo lleguen temprano porque es muy extenso. Hay muchos lugares para comer en los alrededores y dentro del mismo museo.",impresionante salas exposiciones estupendamente montadas entrar ves fuente cae techo impresiono recomiendo recomiendo lleguen extenso lugares comer alrededores museo
115,"Por la pandemia no están abiertas las salas permanentes, pero instalaron una sala ""resumen"" de gran parte del museo que si bien no me satisfizo del todo, me dejó con lo elemental del museo. Me obligan a regresar, pero algo se pudo ver. Recomiendo la sección de arte moderno.",pandemia abiertas salas permanentes instalaron sala resumen museo satisfizo elemental museo obligan regresar recomiendo sección arte moderno
116,No pierdas oportunidad de visitarlo.,pierdas oportunidad visitarlo
117,"Muy interesante museo, para recordar y aprender 👍",interesante museo recordar aprender 
118,"Un lugar magnifico, lleno de evidencia histórica nacional. Excelente ambiente familiar y tranquilo.",magnifico lleno evidencia histórica nacional excelente ambiente familiar tranquilo
119,"La verdad es de los museos que más me han impresionado, ya que contiene en el muchos artefactos de las culturas antiguas Mesoamericanas, la arquitectura es impresionante y el lugar es cómodo para ir de excursión",museos impresionado contiene artefactos culturas antiguas mesoamericanas arquitectura impresionante cómodo excursión
120,"El museo siempre ha sido maravilloso!, el acceso es rápido, las medidas de seguridad muy responsables, fuimos por visitarlo y ver el cortometraje de animales sagrados, pero el sonido es muy alto, la explicación es en español y maya, pero no se escucha bien, porque ambas se escuchan de manera alterna y por el alto volumen, no se escucha como uno quisiera.  Por otra parte, la sección de tesoros nacionales recuperados, es formidable y muy grato ver los tesoros nacionales en casa.",museo maravilloso acceso rápido medidas seguridad responsables visitarlo cortometraje animales sagrados sonido alto explicación español maya escucha ambas escuchan alterna alto volumen escucha quisiera sección tesoros nacionales recuperados formidable grato tesoros nacionales casa
121,"If your interested in Mexico, Aztec,Hispanic and world history this place has it all. Wear comfortable shoes and give yourself four to five hours to explore because this museum is huge.",if your interested in mexico aztechispanic and world history this place it all wear comfortable shoes and give yourself four to five hours to explore because this museum is huge
122,"Es un museo más a visitar, pero éste en particular está muy bien cuidado",museo visitar particular cuidado
123,"Que recorrido tan chevere, se aprende y se conoce de la cultura Mexicana",recorrido chevere aprende conoce cultura mexicana
124,"Es una buena experiencia y necesitas tener suficiente tiempo para visitar, al menos 4 horas..",experiencia necesitas suficiente visitar
125,Importante visita para conocer la historia y cultura Mexicana,importante visita historia cultura mexicana
126,"Hermoso, vale 100% la pena. Recomiendo dedicarle varios días para recorrerlo completo, con calma y descansos.",hermoso vale pena recomiendo dedicarle recorrerlo completo calma descansos
127,"Un lugar maravilloso!!, Hace que aún ame más mi cultura!!",maravilloso ame cultura
128,"Es un museo simplemente hermoso, la arquitectura, las piezas expuestas, las exposiciones temporales, incluso los cursos son muy buenos.",museo simplemente hermoso arquitectura piezas expuestas exposiciones temporales cursos
129,Muy interesante y completo para conocer mejor la rica historia de México. Imprescindible,interesante completo rica historia méxico imprescindible
130,Un lugar muy interesante con mucho por ver y conocer vale la pena visitarlo,interesante vale pena visitarlo
131,Simplemente un lugar extraordinario. Lleno de sorpresas y cosas magníficas. Encantador.,simplemente extraordinario lleno sorpresas magníficas encantador
132,Aqui se representa una parte pequeñita de  LA GRANDEZA DE MÉXICO...!!!,representa pequeñita grandeza méxico
133,"Mi museo favorito en el mundo , muestra la historia de las culturas mesoamericanas como ningún otro lugar en el mundo, nunca me canso de volver, es mi visita obligada cuando voy a México🇲🇽♥️",museo favorito mundo muestra historia culturas mesoamericanas mundo canso volver visita obligada méxico
134,Obligada visita en el DF. Mínimo 2-3 horas para verlo completo y con calma,obligada visita df mínimo verlo completo calma
135,"Es un gran sitio para conocer la historia de México desde su origen y conocer más de las diferentes culturas que formaban el país antes de serlo, una pista.... No sólo había aztecas.",sitio historia méxico origen culturas formaban país serlo pista aztecas
136,"Beautiful place, takes security more seriously than the airport. Un lugar muy lindo y con muchas cositas historicos interesantes. Tambien el seguridad hay mejor del aueropuerto.",beautiful place takes security more seriously than the airport lindo cositas historicos interesantes seguridad aueropuerto
137,Una maravilla de edificio y un museo con piezas espectaculares,maravilla edificio museo piezas espectaculares
138,"Un museo hermoso, bastante grande a un precio muy accesible, las exposiciones temporales también son exelentes, un museo que debes visitar si te gustan los museos y tienes tiempo a disposición.",museo hermoso grande precio accesible exposiciones temporales exelentes museo debes visitar gustan museos disposición
139,Una exelente coleccion temporal entre arqueologia y pinturas,exelente coleccion temporal arqueologia pinturas
140,Excelente museo,excelente museo
141,Súper lugar visita obligatoria para conocer la historias de las culturas antiguas en el país y mucho más alucinante,súper visita obligatoria historias culturas antiguas país alucinante
142,"I N C R E I B L E. Un museo de talla mundial, no",i n c r i b l museo talla mundial
143,"Muchas áreas en remodelación, no se respeta la sana distancia ni al momento de ingresar, ni al momento de adquirir los boletos, no hay elementos que indiquen una cantidad de personas que puedan acceder a cada sala para q se pueda disfrutar sin tantos tumultos y eso es fundamental en estos momentos. Muy buena limpieza",áreas remodelación respeta sana distancia ingresar adquirir boletos elementos indiquen cantidad personas puedan acceder sala q disfrutar tantos tumultos fundamental momentos limpieza
144,Muy bonito lugar para disfrutar de un buen rato con la familia,bonito disfrutar rato familia
145,Esté museo es uno de los mejores museos que he visto ✅ la verdad tienen muchísimas cosas muy muy interesantes en las exposiciones que tienen la verdad vale mucho la pena venir a este museo!!,museo mejores museos visto  muchísimas interesantes exposiciones vale pena venir museo
146,La historia precolombina de México.  Un lugar que te transporta a otro mundo. Casa de la Piedra del Sol.,historia precolombina méxico transporta mundo casa piedra sol
147,"Es un museo muy entretenido, con mucha información cultural, y mucha historia, el cual esta bien explicado y distribuido. Para los niños es muy entretenido. El domingo es gratis, únicamente piden el INE para visitantes nacionales. Para visitantes extranjeros si tiene costo.  Cuenta con varios estacionamientos alrededor, los cuales recomiendo más que dejar el carro en la calle.",museo entretenido información cultural historia explicado distribuido niños entretenido domingo gratis únicamente piden ine visitantes nacionales visitantes extranjeros costo estacionamientos recomiendo dejar carro calle
